Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.0652901330286599,1.10920805807027,1.58909413567799,0.889312370970404,0.490815362820671,-0.40640291946585,1.68221185876085,2.5061425061425,0.950782997762827
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.401,3.266,2.522,1.8,2.04,2.94,1.9,3.3,3.176
Oman,OMN,Deposit interest rate (%),FR.INR.DPST,1.899,2.55733333333333,3.44430786195237,3.57168855958085,3.87677023159927,4.03488446079628,4.15152111191993,..,..
Pakistan,PAK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,299963590534.773,319682711890.74,333853050597.697,354390697428.203,363242090361.647,358614068499.253,381973779235.3,400224894618.857,400066035261.282
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52932817254229,3.7651191635658,4.08537368032608,5.07805725868917,10.5783618004555,9.73999313898155,9.49621056124947,19.8738599646655,30.7681280657005
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.566,2.285,3.215,4.083,4.83,6.127,6.338,5.485,5.408
Pakistan,PAK,Deposit interest rate (%),FR.INR.DPST,5.9725,4.83416666666667,4.4775,5.225,9.13199012923062,7.47453443568891,5.75153187603233,..,..
Palau,PLW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,278824781.25,277597952.2125,268548258.970373,268843662.05524,269381349.37935,253220015.052904,218291129.848716,215413072.557436,219456526.283737
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.949040643697081,-1.04230533415074,1.4179881966692,2.10970464135017,0.26737967914444,0.218181818181833,2.6124818577648,12.3526638378124,12.7989928661351
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Palau,PLW,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Panama,PAN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,55767806100,58317491835.7804,61667283244.4831,64083529548.7943,66072084974.6328,54297226765.6596,63238418924.7981,70048985344.8611,75232121007.6293
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.137492058461504,0.739734025300033,0.875585918759878,0.761578359399944,-0.355083821021245,-1.5502754080376,1.63070337301898,2.85965128834711,1.48641355277038
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.335,4.717,5.338,5.161,6.256,14.663,10.177,8.086,6.544
Panama,PAN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21723437010.0982,22915960976.066,23725951011.6612,23659695751.3327,24719771866.935,23936789892.3901,23814388292.8563,25173614536.9108,25937811150.4123
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.99595778127107,6.6737288135593,5.42204568023834,4.37448921453162,3.92867290939597,4.87167398565555,4.48359014042398,5.25323922215241,2.29869991296791
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.503,2.472,2.569,2.635,2.634,2.883,3.003,2.689,2.661
Papua New Guinea,PNG,Deposit interest rate (%),FR.INR.DPST,0.425,0.6451205404965,0.515833333333333,0.68,0.88,0.893333333333333,0.45,0.250833333333333,0.338888888888889
Paraguay,PRY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,36211447840.0971,37756961788.4686,39573101423.9502,40841122661.179,40677000526.59,40343536418.7875,41964030301.4424,42037903094.7486,44019622007.0359
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.12900274473925,4.08682280577241,3.60247741348943,3.97561015740694,2.75709727562775,1.76751592356698,4.787983101236,9.76556667164402,4.63202285403356
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.556,5.255,6.138,6.217,6.595,7.548,7.311,6.755,5.794
Paraguay,PRY,Deposit interest rate (%),FR.INR.DPST,3.5125,3.75583333333333,3.5925,3.48166666666667,3.43833333333333,3.3675,3.42444444444444,..,..
Peru,PER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,189802976285.619,197306492869.139,202276318741.548,210305376512.78,215017545590.315,191509018299.917,217085487224.893,223002152647.317,221775234260.737
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.39809194746308,3.55717663556279,2.99490045809443,1.50915423024742,2.25212191358027,2.00241205759292,4.27166381536798,8.33370630096231,6.45561348369586
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.272,3.741,3.691,3.492,3.379,7.179,5.097,3.85,4.899
Peru,PER,Deposit interest rate (%),FR.INR.DPST,4.111175,4.914425,4.45458333333333,3.34155,3.66995,1.86059166666667,0.696583333333333,4.821075,..
Philippines,PHL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,306445871246.718,328355086282.447,351113338977.942,373379140707.047,396224439244.72,358510629282.922,378998555004.406,407730367724.121,430342487096.573
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.674192536845408,1.25369880080982,2.85318772590947,5.30934661627707,2.39206534422404,2.3931623931624,3.92718022100332,5.82115811213955,5.97802515541409
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.068,2.695,2.552,2.338,2.237,2.522,3.398,2.598,2.222
Philippines,PHL,Deposit interest rate (%),FR.INR.DPST,1.592,1.59616666666667,1.8785,3.11671003598467,4.08365194191513,..,..,..,..
Poland,POL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,480054118583.367,494605411858.337,520089746650.75,552573816155.989,577884228677.544,566120997479.772,605337233054.782,637150470884.733,638035044435.602
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.87412587412577,-0.664767331433961,2.0759355367385,1.81295156542679,2.227478809383,3.37446972618589,5.05502704719272,14.4294507575758,11.5289127961105
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.475,6.141,4.867,3.835,3.267,3.155,3.268,2.811,2.743
Poland,POL,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Portugal,PRT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,199038523119.639,203027535953.584,209757331881.699,215937375267.637,221866334776.915,203663018337.793,214984151691.324,230002604720.83,235813117071.956
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.48793862390472,0.607397074641719,1.36861411643472,0.993715683468326,0.338178410046034,-0.0124383299575305,1.26565719069044,7.83269124233323,4.31128191898672
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.447,11.068,8.869,6.994,6.464,6.801,6.577,6.011,6.509
Portugal,PRT,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,GDP (constant 2015 US$),NY.GDP.MKTP.KD,103375500000,102069149649.478,99124231779.4147,94801000739.6964,96389357184.3707,92359439312.9166,92715228856.7798,96023410438.3396,96564521010.4364
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12,11.8,10.8,9.2,8.3,8.89,7.9,6,5.725
Puerto Rico,PRI,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Qatar,QAT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,161739955576.923,166695978169.384,164199531361.81,166227185730.265,167371229308.421,161416823761.21,164042828071.657,170908036360.673,172936988054.474
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.8140772393776,2.6765917009819,0.394878914083005,0.255815382724408,-0.666641124861147,-2.5403150300476,2.30446565742003,4.99527553740761,3.02764899198902
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.17,0.15,0.14,0.11,0.1,0.14,0.14,0.13,0.13
Qatar,QAT,Deposit interest rate (%),FR.INR.DPST,1.61199016238632,2.44802942772879,2.9061763109888,3.45193949167197,3.62646892082227,2.51469796719702,1.8783001646825,2.62273924220996,5.007925
Romania,ROU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,177885131240.315,182972525962.275,197967999561.02,210085482250.697,218327690029.17,210305491425.986,221968423307.804,230770154206.928,236318495899.176
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.594156437495203,-1.54479666813897,1.3390212110439,4.62548443137779,3.82785432599438,2.63107311184743,5.05232876096582,13.7954887432521,10.3971874764996
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.812,5.901,4.927,4.187,3.912,5.035,5.59,5.614,5.589
Romania,ROU,Deposit interest rate (%),FR.INR.DPST,1.88833333333333,1.11333333333333,0.887671328915552,1.30452595555615,1.78583333333333,1.92807082499468,1.58014108714551,4.18555929126681,6.43671749602951
Russian Federation,RUS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1363482182197.71,1366123111808.03,1391065651845.68,1430116278515.49,1461551317106.21,1422766794794.99,1502645054025.01,1471544636157.84,1524520243059.52
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.5344050528403,7.04244762954799,3.68332944412233,2.87829723647884,4.47036660760173,3.38165937237898,6.69445891957612,..,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.615,5.591,5.238,4.871,4.513,5.62,4.749,3.867,3.076
Russian Federation,RUS,Deposit interest rate (%),FR.INR.DPST,9.19583333333333,6.96916666666667,5.86083333333333,5.36416666666667,5.40416666666667,3.76916666666667,3.78833333333333,7.60166666666667,7.56833333333333
Rwanda,RWA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8543759677.58157,9053885803.07051,9408632525.21082,10209915630.628,11174485687.4325,10797493464.6628,11969881824.1057,12946352833.8838,14013299016.87
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52850284192421,7.17434301982009,8.27953672260832,-0.311210160390699,3.34787655037648,9.85039902274207,-0.391346748300791,17.6892095588153,19.789546746467
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.838,11.801,11.875,10.759,11.236,11.829,15.775,15.084,12.352
Rwanda,RWA,Deposit interest rate (%),FR.INR.DPST,8.23843666450833,7.91439681243181,7.71570378746731,7.50677414341997,7.64317035652639,7.64225,8.05025,7.6635,9.65090541378534
Samoa,WSM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,824150498.653536,889949544.378272,902464748.18719,896962897.99084,936894420.746212,907771582.239524,843511966.584963,798752767.864439,867318434.065608
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.724470134874729,1.30471869303179,1.74989677484705,4.19745888663752,0.982326569888117,-1.56891247740895,3.13320473174494,10.9618822286844,..
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.9,9.062,9.4,8.639,7.838,7.435,6.612,5.048,4.977
Samoa,WSM,Deposit interest rate (%),FR.INR.DPST,2.48166666666667,2.37083333333333,2.60657985070325,2.75635089611899,2.685,2.66333333333333,2.11166666666667,1.80522307502064,1.79220427062257
San Marino,SMR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1419401070.56043,1452677592.44342,1456429357.00178,1478187032.62147,1508721722.60406,1408423247.99647,1604162946.37945,1730866817.58497,..
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.145686073240975,0.573948019802681,1.04597683468917,..,..,..,..,..,..
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
San Marino,SMR,Deposit interest rate (%),FR.INR.DPST,2.43401408036851,1.88483333333333,1.06528333333333,1.166425,1.01408333333333,0.772883333333333,0.61195,0.6216,2.00113333333333
Sao Tome and Principe,STP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,259999643.047388,273459368.754364,284706696.977306,297171520.830854,303157496.465873,311114954.79799,317023957.753826,317558772.390522,318740893.733006
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.24587835022454,5.43051966119156,5.6902961992902,7.86859628873909,7.72024525213248,9.81932791540146,8.13777038378732,18.0056351122841,21.2589138473
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.594,9.686,8.808,8.714,8.831,9.686,9.6,8.992,9.071
Sao Tome and Principe,STP,Deposit interest rate (%),FR.INR.DPST,6.89666666666667,4.13416666666667,4.17333333341667,3.79655463283333,3.38093981481481,2.93294166666666,2.37852616712391,2.48813657407407,2.29045524691358
Saudi Arabia,SAU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,669484266666.667,682100649038.503,688314917831.272,710335673015.193,718133267432.91,692413074096.449,727553801683.839,782018364988.948,776114792530.154
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.20607322150109,2.06884036053473,-0.838194579675018,2.45814158007532,-2.09333333333329,3.44545825956692,3.06328988941547,2.4740737192537,2.32708518362692
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.6,5.6,5.89,6.029,5.636,7.66,6.621,5.589,4.008
Saudi Arabia,SAU,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Senegal,SEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,17774766696.1759,18904543055.8656,20304894471.3123,21565674310.7132,22560634320.127,22863414676.2849,24359596784.117,25291561739.5407,26450942459.8508
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.13521193363526,0.837284942557434,1.3181531484778,0.460985642464282,1.76011151192938,2.54314685681652,2.18032278088147,9.69681899081073,5.93947798773215
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.757,4.455,4.078,3.455,2.863,3.437,3.44,2.837,2.8
Senegal,SEN,Deposit interest rate (%),FR.INR.DPST,6.99833333333333,6.925,6.49,..,..,..,..,..,..
Serbia,SRB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,41297410634.9586,42526090284.3724,43531149259.9687,45555064902.5834,47719025212.1981,47265683024.0045,51022858874.9258,52365263375.3114,54380001764.6988
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.39235822000187,1.12231397417769,3.13106248590115,1.95984076293801,1.84922984511086,1.57553290083415,4.08510285335102,11.9815117344703,12.3719043552519
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,17.66,15.257,13.477,12.733,10.395,9.011,9.843,8.439,8.268
Serbia,SRB,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Seychelles,SYC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1432403352.12944,1605975218.58763,1717657339.98638,1802500555.76177,1901895701.03715,1678615792.63838,1687886479.31967,1940678727.9853,2002037445.91069
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.04194410725617,-1.01548191697626,2.85679575568437,3.70291839111568,1.80709400809982,1.20266463987123,9.76909936973542,2.6260363285129,-1.03530088431952
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Seychelles,SYC,Deposit interest rate (%),FR.INR.DPST,3.16129128718516,3.4876616007154,3.60741142824611,3.29076548562187,3.5819575237988,3.46722598937795,2.79021890411485,1.67030801586187,1.90302119942928
Sierra Leone,SLE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6651626733.64854,7073787380.15982,7339323438.18805,7594210994.17229,8012098354.41336,7911678797.22327,8378218842.36525,8823400076.25081,9327218152.76882
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.68943562498681,10.8860609413903,18.2215094003386,16.0295447693699,14.8049990906021,13.4468711101052,11.8739588840234,27.2082883814653,47.6428733253179
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.606,4.294,3.834,3.192,3.203,3.508,3.556,3.175,3.153
Sierra Leone,SLE,Deposit interest rate (%),FR.INR.DPST,4.48583333333333,5.36136363636363,5.53068181818182,6.07809343434343,6.40451388888889,5.64020202020202,5.36793650793651,5.37845238095238,5.69690476190476
Singapore,SGP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,307998545269.398,319051515647.446,333450075464.15,345177895368.501,349820740821.559,336283381521.284,368871820049.825,383029403742.294,387147091448.002
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.522618167075298,-0.532268739716253,0.576260310166349,0.43862011844684,0.565260568780326,-0.181916666666634,2.30485959040484,6.12106004039418,4.82146729476466
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.79,4.08,4.2,3.613,3.1,4.1,4.64,3.591,3.444
Singapore,SGP,Deposit interest rate (%),FR.INR.DPST,0.166666666666667,0.19,0.141666666666667,0.156666666666667,0.1975,0.183333333333333,0.121666666666667,..,..
Sint Maarten (Dutch part),SXM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1417888715.0838,1431610451.70303,1323735540.53767,1232967219.66025,1368162086.82719,1185966832.34776,1240255611.86927,1361800675.61738,1413549101.29084
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.330027165141066,0.111682655737579,2.19201010962985,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,89178548717.3324,90915585456.2015,93529165116.4867,97328432384.4156,99543529380.5199,96969818956.4464,102523269375.456,102984289733.717,104403760583.519
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.325219777427673,-0.520010196278266,1.31194588223228,2.51403712883812,2.66456133425431,1.93694126694223,3.14960629921268,12.7741463637611,10.5319476645211
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.492,9.679,8.142,6.544,5.761,6.719,6.894,6.143,5.84
Slovak Republic,SVK,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Slovenia,SVN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,42709468274.8137,44005450339.8887,46282470359.9316,48309217557.2363,50002577211.6531,47959972856.1156,51983646872.7637,53386808992.5859,54514654364.7027
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.525552285820877,-0.054999541670474,1.42910743319306,1.7386086198818,1.63052260754344,-0.05485681576061,1.91706506089259,8.83369886749452,7.44687717385838
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.962,8,6.564,5.108,4.446,4.971,4.744,4.011,3.652
Slovenia,SVN,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1307909887.55212,1380560770.50796,1423017819.02535,1462093823.20911,1487659506.79743,1437359543.96514,1474218469.89734,1509636294.96603,1556129617.89488
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.57446928635949,0.512485626268792,0.488686760261083,3.46147484973729,1.63485544012247,2.96354992076065,-0.115437894412839,5.51812928576938,5.88585897042164
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.735,0.734,0.725,0.72,0.743,0.864,0.884,1.483,1.455
Solomon Islands,SLB,Deposit interest rate (%),FR.INR.DPST,0.306666666666667,0.20975,0.306319886707247,0.340634631220594,0.34730118954691,0.495630962002152,0.462678055730472,0.454598840918661,0.407597812343917
Somalia,SOM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6152149080.00168,6584944952.93181,7555288951.85635,7710498375.1823,7928267011.33294,7710042965.10265,7976673824.29041,8194206836.48436,8539706089.18596
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.597,18.578,18.523,18.738,18.828,19.413,19.662,19.05,18.941
Somalia,SOM,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,346709790458.563,349013858372.625,353055253707.071,358551560868.533,359483563936.676,337307318679.639,354021006263.537,360788046853.641,363308097945.479
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.54064227737906,6.57139642173964,5.18424664766128,4.51716522786592,4.12024587014984,3.21003597454107,4.61167217803206,7.03972661255866,6.0739085322053
South Africa,ZAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,25.149,26.536,27.035,26.906,28.468,29.217,34.007,33.268,32.098
South Africa,ZAF,Deposit interest rate (%),FR.INR.DPST,6.15333333333333,7.17166666666667,7.24583333333333,6.99833333333333,7.00833333333333,4.88083333333333,3.815,5.06666666666667,6.65083333333333
South Sudan,SSD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11997800760.2242,..,..,..,..,..,..,..,..
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,52.7663304192142,379.999585624026,187.851630279442,83.5015294921999,87.2413641500033,29.6758435538571,10.5167158294359,-6.68732094212672,2.38280434813759
South Sudan,SSD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.485,12.955,13.111,12.952,12.709,14.319,14.029,12.545,12.477
South Sudan,SSD,Deposit interest rate (%),FR.INR.DPST,1.19666338224756,1.01951629784187,0.711723765065431,0.184202625037353,0.0601209513708148,0.0758297151768067,0.0373822661078679,0.0602272574062917,0.127739577671649
Spain,ESP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1206164777553.12,1241326362774.56,1277275696600.78,1307871701738.56,1333521400772.79,1187633217272.88,1267004457572.21,1345296618919.51,1381292229418.88
Spain,ESP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.500365709903242,-0.202598000426452,1.95607633363963,1.6749813686379,0.699518994458739,-0.322753017299739,3.0931351197642,8.39057634118627,3.53236133492433
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,22.057,19.635,17.224,15.255,14.104,15.532,14.781,12.917,12.179
Spain,ESP,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
Sri Lanka,LKA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,85140955388.8509,89443659904.1523,95222329687.4117,97422045729.8334,97207245817.5168,92711882117.9928,96612712766.2867,89514778451.9202,87457719388.6615
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.76836783062096,3.9588884659307,7.70413767850602,2.135037737132,3.52839358231811,6.15394508391738,7.01478071238195,49.7211021114327,16.5411742279832
Sri Lanka,LKA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.519,4.242,4.046,4.318,4.67,5.364,4.981,4.528,5.997
Sri Lanka,LKA,Deposit interest rate (%),FR.INR.DPST,5.98666666666667,7.095,9.0025,8.85324956205854,8.71462418973515,..,..,..,..
St. Kitts and Nevis,KNA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,957222222.222222,994866931.117104,997065001.528822,1017041453.06618,1045836615.95477,885254137.279024,889500509.777815,983101307.730931,1005564662.29904
St. Kitts and Nevis,KNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.30187563045616,-0.687037123294039,0.694916711613604,-1.03712214131572,-0.329562063663977,-1.16724501769353,1.195688870384,2.66817533111249,3.55711230848243
St. Kitts and Nevis,KNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Deposit interest rate (%),FR.INR.DPST,2.723,2.5,2.2675,2.07676683333333,2.00926616666667,2.22423766666667,2.255278,2.0531835,1.999894
St. Lucia,LCA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1807629629.62963,1869596925.8571,1932815003.72699,1988599864.97905,1974662583.82062,1493611964.14476,1666863089.92952,2006682593.86665,2051031737.24513
St. Lucia,LCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.983600952696996,-3.07821765676927,0.104262078958441,1.93561893150602,0.539087559191757,-1.75580833517594,2.41070312174393,6.37814695133351,4.07060821926204
St. Lucia,LCA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,20.858,19.933,19.136,19.329,15.613,25.224,20.514,15.934,11.092
St. Lucia,LCA,Deposit interest rate (%),FR.INR.DPST,2.27358333333333,1.8675,1.6575,1.57237858333333,1.50433291666667,1.53099283333333,1.3925195,1.20140241666667,1.2313225
St. Martin (French part),MAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Deposit interest rate (%),FR.INR.DPST,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,786555555.555555,819165611.528601,831033933.84893,857424342.542456,863098154.725852,830825654.667515,837088394.191465,897022524.154038,950988378.262938
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-1.73361194953959,-0.149641647633284,2.15333648840511,2.32414485367921,0.91306972532459,-0.628131309354654,1.57272932500558,5.66009779226552,4.56457719814894
St. Vincent and the Grenadines,VCT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.141,19.028,19.006,18.984,19.235,20.636,20.341,19.417,18.574
St. Vincent and the Grenadines,VCT,Deposit interest rate (%),FR.INR.DPST,2.11941666666667,1.895,1.865,1.82420491666667,1.80399266666667,1.72890325,1.72559075,1.35908325,1.238412
